# Media Audit Report

Generated at: 2026-03-12T10:43:53.221494+00:00

Read-only audit scope:
- SELECT queries only against Postgres.
- HTTP HEAD and GET probes only against Supabase Storage.
- No DB writes, no storage writes, no signed-url POSTs.

## SUMMARY

- total media objects: 834
- total media assets: 140
- total lesson media rows: 819
- total storage objects: 780
- missing files: 321 unique objects / 545 DB rows
- mime mismatches: 0
- 0 byte files: 0
- tiny files (<100 bytes): 39
- missing byte_size rows: 3
- invalid buckets: 0
- unsupported formats: 2
- orphaned files (storage without DB): 11
- DB references missing in storage: 545
- orphaned storage GB: 0.489
- DB-missing storage GB: 2.434
- total GB of garbage: 2.923
- orphaned vs valid storage: 1.41% orphaned / 98.59% referenced
- not-ready media_assets: 23

## WHY FILES APPEAR "UNSUPPORTED"

- image/webp is not in the supported playback set (2)
- Private buckets are validated with authenticated HEAD/GET requests. Signed URL POST generation was intentionally avoided to preserve read-only semantics.
- lesson_media.media_asset_id being null is often a legacy/object-backed row, not automatically a corruption case. (727)

## RELATION DIAGNOSTICS

- missing media_asset relations: 0
- missing media_object relations: 0
- lesson_media.media_asset_id null: 727
- missing course cover relations: 0
- unresolvable lesson_media rows: 0

## BROKEN MEDIA

| media_id | storage_path | bucket | reason | source_table |
| 6cab98dd-3ab6-4e50-8efe-13a518821bf5 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/200e1b98c8904763a570caed3b08c8f8.m4a | 400 | course-media | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/200e1b98c8904763a570caed3b08c8f8.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| e644bffd-8b3d-4f5e-a979-d6adba9f81fd | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/2723a1f00b744c4997be88d0cd23d4e5.mp3 | 400 | course-media | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/2723a1f00b744c4997be88d0cd23d4e5.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| e644bffd-8b3d-4f5e-a979-d6adba9f81fd | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/2723a1f00b744c4997be88d0cd23d4e5.mp3 | 400 | course-media | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/2723a1f00b744c4997be88d0cd23d4e5.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| df507097-9945-4aa0-a776-6312dabd98e2 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/f83b0e30cc49494aa5d3b47a8273b5ce.mp3 | 400 | course-media | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/f83b0e30cc49494aa5d3b47a8273b5ce.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| df507097-9945-4aa0-a776-6312dabd98e2 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/f83b0e30cc49494aa5d3b47a8273b5ce.mp3 | 400 | course-media | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/f83b0e30cc49494aa5d3b47a8273b5ce.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 97b27945-c3c3-4c51-9d4f-51075f54a156 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/4a82811652524e4aaed3354aea44b228.mp3 | 400 | course-media | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/4a82811652524e4aaed3354aea44b228.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 97b27945-c3c3-4c51-9d4f-51075f54a156 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/4a82811652524e4aaed3354aea44b228.mp3 | 400 | course-media | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/32f8dd98-adf2-4b96-8700-02470cf40256/audio/4a82811652524e4aaed3354aea44b228.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 307f4e17-05d0-4930-9cd4-5fe169ea6703 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0c5f5f0f-5e13-4f09-a530-a3a5420a7166/94b98f6f-7643-44ea-8bdf-6d0052bc8ec2/audio/474731092f2342c791072694520ee032.mp3 | 400 | course-media | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/94b98f6f-7643-44ea-8bdf-6d0052bc8ec2/audio/474731092f2342c791072694520ee032.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 307f4e17-05d0-4930-9cd4-5fe169ea6703 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0c5f5f0f-5e13-4f09-a530-a3a5420a7166/94b98f6f-7643-44ea-8bdf-6d0052bc8ec2/audio/474731092f2342c791072694520ee032.mp3 | 400 | course-media | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/94b98f6f-7643-44ea-8bdf-6d0052bc8ec2/audio/474731092f2342c791072694520ee032.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 54f7a311-8693-4104-a24b-3d1799dea153 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0c5f5f0f-5e13-4f09-a530-a3a5420a7166/15434b4c-6f7b-4e5a-ad1a-01419d7bffa5/audio/6430ed7d4ede44d78aeac0e69f9c745e.mp3 | 400 | course-media | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/15434b4c-6f7b-4e5a-ad1a-01419d7bffa5/audio/6430ed7d4ede44d78aeac0e69f9c745e.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 54f7a311-8693-4104-a24b-3d1799dea153 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/0c5f5f0f-5e13-4f09-a530-a3a5420a7166/15434b4c-6f7b-4e5a-ad1a-01419d7bffa5/audio/6430ed7d4ede44d78aeac0e69f9c745e.mp3 | 400 | course-media | 0c5f5f0f-5e13-4f09-a530-a3a5420a7166/15434b4c-6f7b-4e5a-ad1a-01419d7bffa5/audio/6430ed7d4ede44d78aeac0e69f9c745e.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 37ee8e3f-934e-482e-82db-116bf6473868 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/1021e17f-5e76-44c8-af7a-65405cf2cc36/a8c36913-c878-4f11-9583-b4e634e83e6a/audio/dc2a0eed19a445bcbdb33c5e5ddc8ae3.mp3 | 400 | course-media | 1021e17f-5e76-44c8-af7a-65405cf2cc36/a8c36913-c878-4f11-9583-b4e634e83e6a/audio/dc2a0eed19a445bcbdb33c5e5ddc8ae3.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 37ee8e3f-934e-482e-82db-116bf6473868 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/1021e17f-5e76-44c8-af7a-65405cf2cc36/a8c36913-c878-4f11-9583-b4e634e83e6a/audio/dc2a0eed19a445bcbdb33c5e5ddc8ae3.mp3 | 400 | course-media | 1021e17f-5e76-44c8-af7a-65405cf2cc36/a8c36913-c878-4f11-9583-b4e634e83e6a/audio/dc2a0eed19a445bcbdb33c5e5ddc8ae3.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| d4a2ae88-94e8-4b59-8efc-c2a4c61be3ca | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/84b12504-8ca2-4a7c-b327-dcf98589a040/d461220a-25e9-4740-adcd-7830ac935f22/audio/4d566f1c29994b37aff8737293ea8917.mp3 | 400 | course-media | 84b12504-8ca2-4a7c-b327-dcf98589a040/d461220a-25e9-4740-adcd-7830ac935f22/audio/4d566f1c29994b37aff8737293ea8917.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| d4a2ae88-94e8-4b59-8efc-c2a4c61be3ca | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/84b12504-8ca2-4a7c-b327-dcf98589a040/d461220a-25e9-4740-adcd-7830ac935f22/audio/4d566f1c29994b37aff8737293ea8917.mp3 | 400 | course-media | 84b12504-8ca2-4a7c-b327-dcf98589a040/d461220a-25e9-4740-adcd-7830ac935f22/audio/4d566f1c29994b37aff8737293ea8917.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 6514ebb9-0d84-4a06-b927-7d2228189619 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/84b12504-8ca2-4a7c-b327-dcf98589a040/421a937d-b7ed-44c3-8e8a-d9139733ed8a/audio/8964a8afc94a45379dec1bf8301a1db7.m4a | 400 | course-media | 84b12504-8ca2-4a7c-b327-dcf98589a040/421a937d-b7ed-44c3-8e8a-d9139733ed8a/audio/8964a8afc94a45379dec1bf8301a1db7.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 6514ebb9-0d84-4a06-b927-7d2228189619 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/84b12504-8ca2-4a7c-b327-dcf98589a040/421a937d-b7ed-44c3-8e8a-d9139733ed8a/audio/8964a8afc94a45379dec1bf8301a1db7.m4a | 400 | course-media | 84b12504-8ca2-4a7c-b327-dcf98589a040/421a937d-b7ed-44c3-8e8a-d9139733ed8a/audio/8964a8afc94a45379dec1bf8301a1db7.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 98abe340-556c-40fb-82c3-a63f7d0b0be6 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/84b12504-8ca2-4a7c-b327-dcf98589a040/b8d958c1-1f7d-40af-a6b7-7b3fbc8c1229/audio/5916b753388447eca090b25315312e7a.mp3 | 400 | course-media | 84b12504-8ca2-4a7c-b327-dcf98589a040/b8d958c1-1f7d-40af-a6b7-7b3fbc8c1229/audio/5916b753388447eca090b25315312e7a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 98abe340-556c-40fb-82c3-a63f7d0b0be6 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/84b12504-8ca2-4a7c-b327-dcf98589a040/b8d958c1-1f7d-40af-a6b7-7b3fbc8c1229/audio/5916b753388447eca090b25315312e7a.mp3 | 400 | course-media | 84b12504-8ca2-4a7c-b327-dcf98589a040/b8d958c1-1f7d-40af-a6b7-7b3fbc8c1229/audio/5916b753388447eca090b25315312e7a.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| b5362afb-154b-4ecb-95b2-6f1c4e99c4ec | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/fa8f3753-cf21-4144-bf90-f25eaefc5c47/2cd08e8a-628b-49cf-894a-4d99a60ff895/audio/36c28a6f17704535ad9f75f9053c2a55.m4a | 400 | course-media | fa8f3753-cf21-4144-bf90-f25eaefc5c47/2cd08e8a-628b-49cf-894a-4d99a60ff895/audio/36c28a6f17704535ad9f75f9053c2a55.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| b5362afb-154b-4ecb-95b2-6f1c4e99c4ec | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/fa8f3753-cf21-4144-bf90-f25eaefc5c47/2cd08e8a-628b-49cf-894a-4d99a60ff895/audio/36c28a6f17704535ad9f75f9053c2a55.m4a | 400 | course-media | fa8f3753-cf21-4144-bf90-f25eaefc5c47/2cd08e8a-628b-49cf-894a-4d99a60ff895/audio/36c28a6f17704535ad9f75f9053c2a55.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| cec3ea40-e063-48e8-b9f0-d65d47ea3790 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/fa8f3753-cf21-4144-bf90-f25eaefc5c47/e02ef24b-9caf-4102-a60e-d199748fb743/audio/b5c03be819244d98b0cd65ac9e4f67bf.mp3 | 400 | course-media | fa8f3753-cf21-4144-bf90-f25eaefc5c47/e02ef24b-9caf-4102-a60e-d199748fb743/audio/b5c03be819244d98b0cd65ac9e4f67bf.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| cec3ea40-e063-48e8-b9f0-d65d47ea3790 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/fa8f3753-cf21-4144-bf90-f25eaefc5c47/e02ef24b-9caf-4102-a60e-d199748fb743/audio/b5c03be819244d98b0cd65ac9e4f67bf.mp3 | 400 | course-media | fa8f3753-cf21-4144-bf90-f25eaefc5c47/e02ef24b-9caf-4102-a60e-d199748fb743/audio/b5c03be819244d98b0cd65ac9e4f67bf.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 1ef40bce-1b45-4e2b-84de-4ba497bb40f0 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/fa8f3753-cf21-4144-bf90-f25eaefc5c47/c5480dac-c2cd-4c4b-8124-46177c9435ff/audio/db23788f0c0740aa81d089a2f65c5058.m4a | 400 | course-media | fa8f3753-cf21-4144-bf90-f25eaefc5c47/c5480dac-c2cd-4c4b-8124-46177c9435ff/audio/db23788f0c0740aa81d089a2f65c5058.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 1ef40bce-1b45-4e2b-84de-4ba497bb40f0 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/fa8f3753-cf21-4144-bf90-f25eaefc5c47/c5480dac-c2cd-4c4b-8124-46177c9435ff/audio/db23788f0c0740aa81d089a2f65c5058.m4a | 400 | course-media | fa8f3753-cf21-4144-bf90-f25eaefc5c47/c5480dac-c2cd-4c4b-8124-46177c9435ff/audio/db23788f0c0740aa81d089a2f65c5058.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| a190ad0d-bd0e-40b4-9a58-7f22173922f5 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/fa8f3753-cf21-4144-bf90-f25eaefc5c47/4ffec1b2-dab1-4659-93c4-ca7272afd8a2/audio/0c3e0cc3836a40dcbc393761d9d072e6.mp3 | 400 | course-media | fa8f3753-cf21-4144-bf90-f25eaefc5c47/4ffec1b2-dab1-4659-93c4-ca7272afd8a2/audio/0c3e0cc3836a40dcbc393761d9d072e6.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| a190ad0d-bd0e-40b4-9a58-7f22173922f5 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/fa8f3753-cf21-4144-bf90-f25eaefc5c47/4ffec1b2-dab1-4659-93c4-ca7272afd8a2/audio/0c3e0cc3836a40dcbc393761d9d072e6.mp3 | 400 | course-media | fa8f3753-cf21-4144-bf90-f25eaefc5c47/4ffec1b2-dab1-4659-93c4-ca7272afd8a2/audio/0c3e0cc3836a40dcbc393761d9d072e6.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| bbc313a3-c7ca-4617-a2ff-43ce5ab4c15d | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/5b341629-b340-4b50-91b9-11d07139a78c/83d60d1d-0b91-47fa-9c91-3d5484cf97fd/audio/60a2f357e6b34af5916d8b1a9fe16f7f.m4a | 400 | course-media | 5b341629-b340-4b50-91b9-11d07139a78c/83d60d1d-0b91-47fa-9c91-3d5484cf97fd/audio/60a2f357e6b34af5916d8b1a9fe16f7f.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| bbc313a3-c7ca-4617-a2ff-43ce5ab4c15d | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/5b341629-b340-4b50-91b9-11d07139a78c/83d60d1d-0b91-47fa-9c91-3d5484cf97fd/audio/60a2f357e6b34af5916d8b1a9fe16f7f.m4a | 400 | course-media | 5b341629-b340-4b50-91b9-11d07139a78c/83d60d1d-0b91-47fa-9c91-3d5484cf97fd/audio/60a2f357e6b34af5916d8b1a9fe16f7f.m4a | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| d072dd83-9c3c-40f9-8b33-f7a293814f8c | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/5b341629-b340-4b50-91b9-11d07139a78c/ff914115-d202-4522-8e67-dd3840381c1f/audio/d6fcff20a31f4d1e9839b98db639d77e.mp3 | 400 | course-media | 5b341629-b340-4b50-91b9-11d07139a78c/ff914115-d202-4522-8e67-dd3840381c1f/audio/d6fcff20a31f4d1e9839b98db639d77e.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| d072dd83-9c3c-40f9-8b33-f7a293814f8c | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/5b341629-b340-4b50-91b9-11d07139a78c/ff914115-d202-4522-8e67-dd3840381c1f/audio/d6fcff20a31f4d1e9839b98db639d77e.mp3 | 400 | course-media | 5b341629-b340-4b50-91b9-11d07139a78c/ff914115-d202-4522-8e67-dd3840381c1f/audio/d6fcff20a31f4d1e9839b98db639d77e.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 999fa13c-4824-430e-8d04-1b47ffbd6a6f | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/66471bb0ac954791a2945b8917307ffe.mp3 | 400 | course-media | 31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/66471bb0ac954791a2945b8917307ffe.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 999fa13c-4824-430e-8d04-1b47ffbd6a6f | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/66471bb0ac954791a2945b8917307ffe.mp3 | 400 | course-media | 31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/66471bb0ac954791a2945b8917307ffe.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 28a965f0-02fd-4253-a0fe-877a7b8d2fb2 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/344fd4ae34d24254ac7ae9d0993e9b21.mp3 | 400 | course-media | 31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/344fd4ae34d24254ac7ae9d0993e9b21.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 28a965f0-02fd-4253-a0fe-877a7b8d2fb2 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/344fd4ae34d24254ac7ae9d0993e9b21.mp3 | 400 | course-media | 31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/344fd4ae34d24254ac7ae9d0993e9b21.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| a58eaa0b-a8d9-4377-8f84-c632ed3ccb96 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/31b70b33-9ce6-4595-8491-a1f99719fed1/778e89ae-769d-416f-a7a3-feac77d3b183/audio/e0b9ecbe90ff4272ae9717d0a57df755.mp3 | 400 | public-media | 31b70b33-9ce6-4595-8491-a1f99719fed1/778e89ae-769d-416f-a7a3-feac77d3b183/audio/e0b9ecbe90ff4272ae9717d0a57df755.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| a58eaa0b-a8d9-4377-8f84-c632ed3ccb96 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/31b70b33-9ce6-4595-8491-a1f99719fed1/778e89ae-769d-416f-a7a3-feac77d3b183/audio/e0b9ecbe90ff4272ae9717d0a57df755.mp3 | 400 | public-media | 31b70b33-9ce6-4595-8491-a1f99719fed1/778e89ae-769d-416f-a7a3-feac77d3b183/audio/e0b9ecbe90ff4272ae9717d0a57df755.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 5458d6e3-20c1-4c29-b00d-2be1fcb1fa2f | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/0e38b1a0-e867-4d7e-8a14-0cca967f1041/19cfe925-e4a3-4ff7-91b6-c4434989cc2c/audio/82a5de8993824475b75f6636ca506e64.mp3 | 400 | public-media | 0e38b1a0-e867-4d7e-8a14-0cca967f1041/19cfe925-e4a3-4ff7-91b6-c4434989cc2c/audio/82a5de8993824475b75f6636ca506e64.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 5458d6e3-20c1-4c29-b00d-2be1fcb1fa2f | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/0e38b1a0-e867-4d7e-8a14-0cca967f1041/19cfe925-e4a3-4ff7-91b6-c4434989cc2c/audio/82a5de8993824475b75f6636ca506e64.mp3 | 400 | public-media | 0e38b1a0-e867-4d7e-8a14-0cca967f1041/19cfe925-e4a3-4ff7-91b6-c4434989cc2c/audio/82a5de8993824475b75f6636ca506e64.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 79465e8c-61c3-457b-af13-5fc71f75c483 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/0e38b1a0-e867-4d7e-8a14-0cca967f1041/19cfe925-e4a3-4ff7-91b6-c4434989cc2c/audio/b945628914ee4e8a9096ed8a5ca307ed.mp3 | 400 | public-media | 0e38b1a0-e867-4d7e-8a14-0cca967f1041/19cfe925-e4a3-4ff7-91b6-c4434989cc2c/audio/b945628914ee4e8a9096ed8a5ca307ed.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 79465e8c-61c3-457b-af13-5fc71f75c483 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/public/public-media/0e38b1a0-e867-4d7e-8a14-0cca967f1041/19cfe925-e4a3-4ff7-91b6-c4434989cc2c/audio/b945628914ee4e8a9096ed8a5ca307ed.mp3 | 400 | public-media | 0e38b1a0-e867-4d7e-8a14-0cca967f1041/19cfe925-e4a3-4ff7-91b6-c4434989cc2c/audio/b945628914ee4e8a9096ed8a5ca307ed.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| d3a8c576-de9f-4d89-8918-5a6289cb94ae | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/766a83e5-6a5d-4765-a216-68b3c35398b5/c5876f65-147c-415e-bacb-78b30ea8a856/audio/3400368098914884968110d4e31dfd31.mp3 | 400 | course-media | 766a83e5-6a5d-4765-a216-68b3c35398b5/c5876f65-147c-415e-bacb-78b30ea8a856/audio/3400368098914884968110d4e31dfd31.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| d3a8c576-de9f-4d89-8918-5a6289cb94ae | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/766a83e5-6a5d-4765-a216-68b3c35398b5/c5876f65-147c-415e-bacb-78b30ea8a856/audio/3400368098914884968110d4e31dfd31.mp3 | 400 | course-media | 766a83e5-6a5d-4765-a216-68b3c35398b5/c5876f65-147c-415e-bacb-78b30ea8a856/audio/3400368098914884968110d4e31dfd31.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 7740905a-60f6-45c0-a92d-31a228793300 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/dc5d25c7935842c1bec4094c51e0e32f.mp3 | 400 | course-media | 31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/dc5d25c7935842c1bec4094c51e0e32f.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 7740905a-60f6-45c0-a92d-31a228793300 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/dc5d25c7935842c1bec4094c51e0e32f.mp3 | 400 | course-media | 31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/dc5d25c7935842c1bec4094c51e0e32f.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
| 204a2227-4b98-4e3c-973d-3607286fac74 | https://aiftpfyrqjhstcnblyhb.supabase.co/storage/v1/object/course-media/31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/1fa3b86e8675478d854f08ebdc092f8c.mp3 | 400 | course-media | 31b70b33-9ce6-4595-8491-a1f99719fed1/4bf61669-fe1c-4aa5-b089-7638f0362839/audio/1fa3b86e8675478d854f08ebdc092f8c.mp3 | GET range failed: {"statusCode":"404","error":"not_found","message":"Object not found"} | app.lesson_media |
